表題：,都道府県・市区町村のすがた（社会・人口統計体系）
公開日：,2025年10月31日

***,***,***,***,/項目 コード,A1101,C1224,D310412
調査年 コード,調査年,地域 コード,地域,/項目,A1101_総人口【人】,C1224_企業所得（平成27年基準）【百万円】,D310412_貸付金（都道府県財政）【千円】,貸出金【億円】
2002100000,2002年度,1000,北海道,***,"5,672,000",***,"313,443,482",1009969
2002100000,2002年度,2000,青森県,***,"1,467,000",***,"93,263,875",298859
2002100000,2002年度,3000,岩手県,***,"1,407,000",***,"73,787,600",218119
2002100000,2002年度,4000,宮城県,***,"2,369,000",***,"40,283,483",551774
2002100000,2002年度,5000,秋田県,***,"1,175,000",***,"74,532,981",224062
2002100000,2002年度,6000,山形県,***,"1,236,000",***,"51,171,387",241204
2002100000,2002年度,7000,福島県,***,"2,118,000",***,"78,249,621",357483
2002100000,2002年度,8000,茨城県,***,"2,987,000",***,"98,764,164",569173
2002100000,2002年度,9000,栃木県,***,"2,012,000",***,"69,637,695",502945
2002100000,2002年度,10000,群馬県,***,"2,030,000",***,"72,112,539",440446
2002100000,2002年度,11000,埼玉県,***,"7,000,000",***,"48,488,898",1405000
2002100000,2002年度,12000,千葉県,***,"5,998,000",***,"130,292,713",1329183
2002100000,2002年度,13000,東京都,***,"12,271,000",***,"295,050,413",20495887
2002100000,2002年度,14000,神奈川県,***,"8,636,000",***,"8,431,683",2160264
2002100000,2002年度,15000,新潟県,***,"2,462,000",***,"112,533,983",481788
2002100000,2002年度,16000,富山県,***,"1,118,000",***,"35,507,422",332106
2002100000,2002年度,17000,石川県,***,"1,180,000",***,"22,131,626",323212
2002100000,2002年度,18000,福井県,***,"828,000",***,"27,473,980",196022
2002100000,2002年度,19000,山梨県,***,"889,000",***,"21,357,180",144490
2002100000,2002年度,20000,長野県,***,"2,215,000",***,"82,880,530",436704
2002100000,2002年度,21000,岐阜県,***,"2,110,000",***,"48,002,968",441518
2002100000,2002年度,22000,静岡県,***,"3,784,000",***,"11,158,852",882174
2002100000,2002年度,23000,愛知県,***,"7,131,000",***,"235,060,856",2076536
2002100000,2002年度,24000,三重県,***,"1,863,000",***,"38,592,566",397363
2002100000,2002年度,25000,滋賀県,***,"1,361,000",***,"40,132,871",281082
2002100000,2002年度,26000,京都府,***,"2,648,000",***,"58,840,640",741541
2002100000,2002年度,27000,大阪府,***,"8,821,000",***,"388,902,157",5647039
2002100000,2002年度,28000,兵庫県,***,"5,580,000",***,"345,164,710",1283428
2002100000,2002年度,29000,奈良県,***,"1,437,000",***,"12,239,963",303389
2002100000,2002年度,30000,和歌山県,***,"1,059,000",***,"45,291,181",201840
2002100000,2002年度,31000,鳥取県,***,"612,000",***,"40,745,803",139082
2002100000,2002年度,32000,島根県,***,"756,000",***,"52,074,605",114453
2002100000,2002年度,33000,岡山県,***,"1,956,000",***,"27,418,451",469168
2002100000,2002年度,34000,広島県,***,"2,878,000",***,"40,701,099",847146
2002100000,2002年度,35000,山口県,***,"1,517,000",***,"83,804,989",290002
2002100000,2002年度,36000,徳島県,***,"820,000",***,"51,036,538",240527
2002100000,2002年度,37000,香川県,***,"1,020,000",***,"53,104,960",299429
2002100000,2002年度,38000,愛媛県,***,"1,485,000",***,"63,829,913",456320
2002100000,2002年度,39000,高知県,***,"810,000",***,"28,857,159",189542
2002100000,2002年度,40000,福岡県,***,"5,039,000",***,"101,889,125",1679756
2002100000,2002年度,41000,佐賀県,***,"874,000",***,"20,237,804",138523
2002100000,2002年度,42000,長崎県,***,"1,505,000",***,"38,468,307",348287
2002100000,2002年度,43000,熊本県,***,"1,857,000",***,"30,364,858",331165
2002100000,2002年度,44000,大分県,***,"1,219,000",***,"32,934,000",246429
2002100000,2002年度,45000,宮崎県,***,"1,165,000",***,"48,031,029",169494
2002100000,2002年度,46000,鹿児島県,***,"1,776,000",***,"11,619,804",276397
2002100000,2002年度,47000,沖縄県,***,"1,336,000",***,"25,269,347",270492
2001100000,2001年度,1000,北海道,***,"5,680,000",***,"466,899,185",1056704
2001100000,2001年度,2000,青森県,***,"1,473,000",***,"105,650,816",307483
2001100000,2001年度,3000,岩手県,***,"1,413,000",***,"87,622,552",220114
2001100000,2001年度,4000,宮城県,***,"2,369,000",***,"39,981,333",577526
2001100000,2001年度,5000,秋田県,***,"1,183,000",***,"73,409,977",220881
2001100000,2001年度,6000,山形県,***,"1,241,000",***,"62,400,774",248812
2001100000,2001年度,7000,福島県,***,"2,124,000",***,"79,697,900",385494
2001100000,2001年度,8000,茨城県,***,"2,990,000",***,"93,674,924",585815
2001100000,2001年度,9000,栃木県,***,"2,011,000",***,"72,661,580",514690
2001100000,2001年度,10000,群馬県,***,"2,029,000",***,"64,030,512",446838
2001100000,2001年度,11000,埼玉県,***,"6,977,000",***,"83,873,990",1487069
2001100000,2001年度,12000,千葉県,***,"5,970,000",***,"141,754,260",1367094
2001100000,2001年度,13000,東京都,***,"12,165,000",***,"319,968,214",21444997
2001100000,2001年度,14000,神奈川県,***,"8,575,000",***,"11,572,896",2247564
2001100000,2001年度,15000,新潟県,***,"2,471,000",***,"104,537,031",502469
2001100000,2001年度,16000,富山県,***,"1,120,000",***,"37,507,336",335629
2001100000,2001年度,17000,石川県,***,"1,182,000",***,"63,681,190",332464
2001100000,2001年度,18000,福井県,***,"830,000",***,"29,439,230",195129
2001100000,2001年度,19000,山梨県,***,"890,000",***,"21,144,763",147185
2001100000,2001年度,20000,長野県,***,"2,222,000",***,"85,604,030",451184
2001100000,2001年度,21000,岐阜県,***,"2,111,000",***,"49,985,376",463783
2001100000,2001年度,22000,静岡県,***,"3,780,000",***,"62,305,375",914498
2001100000,2001年度,23000,愛知県,***,"7,091,000",***,"257,590,933",2216844
2001100000,2001年度,24000,三重県,***,"1,862,000",***,"40,037,389",404990
2001100000,2001年度,25000,滋賀県,***,"1,354,000",***,"44,589,548",283547
2001100000,2001年度,26000,京都府,***,"2,649,000",***,"74,893,190",773299
2001100000,2001年度,27000,大阪府,***,"8,821,000",***,"267,907,773",6003901
2001100000,2001年度,28000,兵庫県,***,"5,572,000",***,"288,528,396",1339596
2001100000,2001年度,29000,奈良県,***,"1,442,000",***,"19,442,260",312720
2001100000,2001年度,30000,和歌山県,***,"1,065,000",***,"36,333,894",214196
2001100000,2001年度,31000,鳥取県,***,"613,000",***,"42,428,263",139779
2001100000,2001年度,32000,島根県,***,"760,000",***,"50,548,458",115237
2001100000,2001年度,33000,岡山県,***,"1,954,000",***,"54,099,058",468057
2001100000,2001年度,34000,広島県,***,"2,880,000",***,"44,958,332",894876
2001100000,2001年度,35000,山口県,***,"1,523,000",***,"89,414,424",294284
2001100000,2001年度,36000,徳島県,***,"822,000",***,"52,197,873",245603
2001100000,2001年度,37000,香川県,***,"1,022,000",***,"47,923,261",325233
2001100000,2001年度,38000,愛媛県,***,"1,490,000",***,"66,386,752",451285
2001100000,2001年度,39000,高知県,***,"812,000",***,"57,567,056",190114
2001100000,2001年度,40000,福岡県,***,"5,030,000",***,"106,709,348",1771369
2001100000,2001年度,41000,佐賀県,***,"876,000",***,"27,348,112",141095
2001100000,2001年度,42000,長崎県,***,"1,512,000",***,"54,918,893",355256
2001100000,2001年度,43000,熊本県,***,"1,860,000",***,"37,202,172",345289
2001100000,2001年度,44000,大分県,***,"1,220,000",***,"34,211,480",246860
2001100000,2001年度,45000,宮崎県,***,"1,168,000",***,"48,629,297",171907
2001100000,2001年度,46000,鹿児島県,***,"1,782,000",***,"29,474,366",280790
2001100000,2001年度,47000,沖縄県,***,"1,327,000",***,"24,926,562",266958
2000100000,2000年度,1000,北海道,***,"5,683,062",***,"488,550,642",1092999
2000100000,2000年度,2000,青森県,***,"1,475,728",***,"98,434,339",302426
2000100000,2000年度,3000,岩手県,***,"1,416,180",***,"90,766,426",221425
2000100000,2000年度,4000,宮城県,***,"2,365,320",***,"53,334,286",606065
2000100000,2000年度,5000,秋田県,***,"1,189,279",***,"74,081,370",221814
2000100000,2000年度,6000,山形県,***,"1,244,147",***,"67,153,698",243929
2000100000,2000年度,7000,福島県,***,"2,126,935",***,"77,875,486",380672
2000100000,2000年度,8000,茨城県,***,"2,985,676",***,"91,686,543",603726
2000100000,2000年度,9000,栃木県,***,"2,004,817",***,"69,510,071",523488
2000100000,2000年度,10000,群馬県,***,"2,024,852",***,"67,509,110",458011
2000100000,2000年度,11000,埼玉県,***,"6,938,006",***,"81,682,662",1513870
2000100000,2000年度,12000,千葉県,***,"5,926,285",***,"125,331,410",1402334
2000100000,2000年度,13000,東京都,***,"12,064,101",***,"319,202,573",22159895
2000100000,2000年度,14000,神奈川県,***,"8,489,974",***,"9,168,824",2303765
2000100000,2000年度,15000,新潟県,***,"2,475,733",***,"104,092,796",539569
2000100000,2000年度,16000,富山県,***,"1,120,851",***,"38,089,887",341753
2000100000,2000年度,17000,石川県,***,"1,180,977",***,"62,666,399",339882
2000100000,2000年度,18000,福井県,***,"828,944",***,"37,610,586",194801
2000100000,2000年度,19000,山梨県,***,"888,172",***,"18,673,355",149632
2000100000,2000年度,20000,長野県,***,"2,215,168",***,"85,893,872",455750
2000100000,2000年度,21000,岐阜県,***,"2,107,700",***,"47,560,838",473582
2000100000,2000年度,22000,静岡県,***,"3,767,393",***,"65,500,556",898609
2000100000,2000年度,23000,愛知県,***,"7,043,300",***,"249,063,754",2271600
2000100000,2000年度,24000,三重県,***,"1,857,339",***,"42,194,353",414936
2000100000,2000年度,25000,滋賀県,***,"1,342,832",***,"51,985,790",287131
2000100000,2000年度,26000,京都府,***,"2,644,391",***,"75,540,738",803905
2000100000,2000年度,27000,大阪府,***,"8,805,081",***,"229,475,971",6358659
2000100000,2000年度,28000,兵庫県,***,"5,550,574",***,"264,548,184",1381554
2000100000,2000年度,29000,奈良県,***,"1,442,795",***,"22,529,393",319280
2000100000,2000年度,30000,和歌山県,***,"1,069,912",***,"37,587,591",222314
2000100000,2000年度,31000,鳥取県,***,"613,289",***,"41,906,198",139744
2000100000,2000年度,32000,島根県,***,"761,503",***,"56,888,091",119594
2000100000,2000年度,33000,岡山県,***,"1,950,828",***,"51,030,652",469320
2000100000,2000年度,34000,広島県,***,"2,878,915",***,"53,307,570",935884
2000100000,2000年度,35000,山口県,***,"1,527,964",***,"90,121,674",304075
2000100000,2000年度,36000,徳島県,***,"824,108",***,"50,399,309",251926
2000100000,2000年度,37000,香川県,***,"1,022,890",***,"48,797,121",339992
2000100000,2000年度,38000,愛媛県,***,"1,493,092",***,"61,269,675",445478
2000100000,2000年度,39000,高知県,***,"813,949",***,"60,382,698",188311
2000100000,2000年度,40000,福岡県,***,"5,015,699",***,"109,454,586",1824256
2000100000,2000年度,41000,佐賀県,***,"876,654",***,"32,318,424",144512
2000100000,2000年度,42000,長崎県,***,"1,516,523",***,"77,251,336",364896
2000100000,2000年度,43000,熊本県,***,"1,859,344",***,"45,678,659",353854
2000100000,2000年度,44000,大分県,***,"1,221,140",***,"36,630,240",247996
2000100000,2000年度,45000,宮崎県,***,"1,170,007",***,"47,111,360",176203
2000100000,2000年度,46000,鹿児島県,***,"1,786,194",***,"31,946,888",286133
2000100000,2000年度,47000,沖縄県,***,"1,318,220",***,"18,203,081",261694
1999100000,1999年度,1000,北海道,***,"5,689,000",***,"557,557,872",1121826
1999100000,1999年度,2000,青森県,***,"1,477,000",***,"96,388,529",297238
1999100000,1999年度,3000,岩手県,***,"1,417,000",***,"92,101,683",224699
1999100000,1999年度,4000,宮城県,***,"2,360,000",***,"49,940,976",623382
1999100000,1999年度,5000,秋田県,***,"1,195,000",***,"82,407,128",230494
1999100000,1999年度,6000,山形県,***,"1,247,000",***,"64,277,859",238074
1999100000,1999年度,7000,福島県,***,"2,129,000",***,"78,000,646",382881
1999100000,1999年度,8000,茨城県,***,"2,981,000",***,"96,876,630",621690
1999100000,1999年度,9000,栃木県,***,"2,003,000",***,"70,997,421",532539
1999100000,1999年度,10000,群馬県,***,"2,020,000",***,"66,304,858",473645
1999100000,1999年度,11000,埼玉県,***,"6,906,000",***,"88,380,678",1506644
1999100000,1999年度,12000,千葉県,***,"5,893,000",***,"133,365,246",1432248
1999100000,1999年度,13000,東京都,***,"11,983,000",***,"438,892,103",22864367
1999100000,1999年度,14000,神奈川県,***,"8,432,000",***,"10,538,519",2334447
1999100000,1999年度,15000,新潟県,***,"2,482,000",***,"102,587,538",569806
1999100000,1999年度,16000,富山県,***,"1,122,000",***,"39,506,767",343641
1999100000,1999年度,17000,石川県,***,"1,180,000",***,"68,035,354",350551
1999100000,1999年度,18000,福井県,***,"828,000",***,"44,185,649",193849
1999100000,1999年度,19000,山梨県,***,"887,000",***,"21,622,106",155384
1999100000,1999年度,20000,長野県,***,"2,210,000",***,"90,748,594",463066
1999100000,1999年度,21000,岐阜県,***,"2,107,000",***,"50,647,386",473927
1999100000,1999年度,22000,静岡県,***,"3,761,000",***,"80,009,676",886203
1999100000,1999年度,23000,愛知県,***,"7,006,000",***,"233,111,068",2276982
1999100000,1999年度,24000,三重県,***,"1,856,000",***,"49,673,876",423192
1999100000,1999年度,25000,滋賀県,***,"1,332,000",***,"61,587,668",291269
1999100000,1999年度,26000,京都府,***,"2,645,000",***,"88,116,420",827881
1999100000,1999年度,27000,大阪府,***,"8,813,000",***,"213,763,606",6485242
1999100000,1999年度,28000,兵庫県,***,"5,528,000",***,"339,463,128",1430329
1999100000,1999年度,29000,奈良県,***,"1,444,000",***,"25,927,884",327167
1999100000,1999年度,30000,和歌山県,***,"1,074,000",***,"37,363,212",227099
1999100000,1999年度,31000,鳥取県,***,"614,000",***,"37,738,520",140580
1999100000,1999年度,32000,島根県,***,"763,000",***,"52,327,791",121659
1999100000,1999年度,33000,岡山県,***,"1,953,000",***,"55,360,238",473723
1999100000,1999年度,34000,広島県,***,"2,881,000",***,"63,699,256",967840
1999100000,1999年度,35000,山口県,***,"1,535,000",***,"95,646,792",311771
1999100000,1999年度,36000,徳島県,***,"827,000",***,"49,623,181",250329
1999100000,1999年度,37000,香川県,***,"1,025,000",***,"50,626,134",350984
1999100000,1999年度,38000,愛媛県,***,"1,496,000",***,"57,937,403",441777
1999100000,1999年度,39000,高知県,***,"815,000",***,"80,829,842",186482
1999100000,1999年度,40000,福岡県,***,"5,002,000",***,"121,207,807",1867861
1999100000,1999年度,41000,佐賀県,***,"879,000",***,"36,755,920",148379
1999100000,1999年度,42000,長崎県,***,"1,520,000",***,"72,010,105",369194
1999100000,1999年度,43000,熊本県,***,"1,861,000",***,"41,450,670",355330
1999100000,1999年度,44000,大分県,***,"1,224,000",***,"40,575,396",250021
1999100000,1999年度,45000,宮崎県,***,"1,172,000",***,"47,665,649",178272
1999100000,1999年度,46000,鹿児島県,***,"1,788,000",***,"35,065,816",286284
1999100000,1999年度,47000,沖縄県,***,"1,308,000",***,"21,297,255",255556
1998100000,1998年度,1000,北海道,***,"5,695,000",***,"576,594,893",1263067
1998100000,1998年度,2000,青森県,***,"1,479,000",***,"90,025,415",292416
1998100000,1998年度,3000,岩手県,***,"1,419,000",***,"93,354,229",224382
1998100000,1998年度,4000,宮城県,***,"2,355,000",***,"56,136,159",657230
1998100000,1998年度,5000,秋田県,***,"1,200,000",***,"80,905,532",227316
1998100000,1998年度,6000,山形県,***,"1,251,000",***,"61,337,826",238950
1998100000,1998年度,7000,福島県,***,"2,132,000",***,"77,748,068",395160
1998100000,1998年度,8000,茨城県,***,"2,980,000",***,"91,839,845",626389
1998100000,1998年度,9000,栃木県,***,"2,001,000",***,"75,478,481",544317
1998100000,1998年度,10000,群馬県,***,"2,017,000",***,"67,887,790",485226
1998100000,1998年度,11000,埼玉県,***,"6,877,000",***,"237,738,653",1501026
1998100000,1998年度,12000,千葉県,***,"5,867,000",***,"130,784,802",1461530
1998100000,1998年度,13000,東京都,***,"11,939,000",***,"378,051,586",23921083
1998100000,1998年度,14000,神奈川県,***,"8,383,000",***,"15,899,996",2374186
1998100000,1998年度,15000,新潟県,***,"2,488,000",***,"92,785,395",591311
1998100000,1998年度,16000,富山県,***,"1,124,000",***,"39,791,961",345412
1998100000,1998年度,17000,石川県,***,"1,181,000",***,"67,383,868",358888
1998100000,1998年度,18000,福井県,***,"828,000",***,"37,628,768",203811
1998100000,1998年度,19000,山梨県,***,"888,000",***,"31,290,874",161841
1998100000,1998年度,20000,長野県,***,"2,210,000",***,"98,034,319",470379
1998100000,1998年度,21000,岐阜県,***,"2,108,000",***,"54,200,884",478319
1998100000,1998年度,22000,静岡県,***,"3,758,000",***,"90,326,275",880672
1998100000,1998年度,23000,愛知県,***,"6,973,000",***,"267,944,028",2334674
1998100000,1998年度,24000,三重県,***,"1,855,000",***,"55,762,224",432725
1998100000,1998年度,25000,滋賀県,***,"1,323,000",***,"59,170,465",294984
1998100000,1998年度,26000,京都府,***,"2,643,000",***,"90,976,935",864161
1998100000,1998年度,27000,大阪府,***,"8,813,000",***,"179,209,982",6678055
1998100000,1998年度,28000,兵庫県,***,"5,494,000",***,"288,893,099",1501541
1998100000,1998年度,29000,奈良県,***,"1,443,000",***,"33,804,143",328665
1998100000,1998年度,30000,和歌山県,***,"1,076,000",***,"40,313,785",230946
1998100000,1998年度,31000,鳥取県,***,"615,000",***,"49,317,523",140013
1998100000,1998年度,32000,島根県,***,"765,000",***,"59,443,818",124013
1998100000,1998年度,33000,岡山県,***,"1,953,000",***,"57,690,129",476134
1998100000,1998年度,34000,広島県,***,"2,882,000",***,"72,543,914",981860
1998100000,1998年度,35000,山口県,***,"1,540,000",***,"99,272,918",314267
1998100000,1998年度,36000,徳島県,***,"829,000",***,"54,605,863",249842
1998100000,1998年度,37000,香川県,***,"1,025,000",***,"56,445,772",363882
1998100000,1998年度,38000,愛媛県,***,"1,501,000",***,"59,156,877",439570
1998100000,1998年度,39000,高知県,***,"816,000",***,"86,456,553",186555
1998100000,1998年度,40000,福岡県,***,"4,990,000",***,"126,760,943",1904161
1998100000,1998年度,41000,佐賀県,***,"881,000",***,"37,661,607",150811
1998100000,1998年度,42000,長崎県,***,"1,526,000",***,"76,018,620",374344
1998100000,1998年度,43000,熊本県,***,"1,862,000",***,"40,555,416",359288
1998100000,1998年度,44000,大分県,***,"1,226,000",***,"37,594,558",246992
1998100000,1998年度,45000,宮崎県,***,"1,173,000",***,"41,095,838",179849
1998100000,1998年度,46000,鹿児島県,***,"1,790,000",***,"38,565,621",284060
1998100000,1998年度,47000,沖縄県,***,"1,298,000",***,"17,527,766",253585
1997100000,1997年度,1000,北海道,***,"5,699,000",***,"404,022,940",***
1997100000,1997年度,2000,青森県,***,"1,481,000",***,"80,269,559",***
1997100000,1997年度,3000,岩手県,***,"1,419,000",***,"73,648,176",***
1997100000,1997年度,4000,宮城県,***,"2,348,000",***,"47,779,186",***
1997100000,1997年度,5000,秋田県,***,"1,205,000",***,"71,168,222",***
1997100000,1997年度,6000,山形県,***,"1,253,000",***,"60,267,591",***
1997100000,1997年度,7000,福島県,***,"2,134,000",***,"67,100,127",***
1997100000,1997年度,8000,茨城県,***,"2,973,000",***,"94,641,580",***
1997100000,1997年度,9000,栃木県,***,"1,996,000",***,"69,960,966",***
1997100000,1997年度,10000,群馬県,***,"2,013,000",***,"56,012,687",***
1997100000,1997年度,11000,埼玉県,***,"6,841,000",***,"149,564,298",***
1997100000,1997年度,12000,千葉県,***,"5,839,000",***,"131,044,081",***
1997100000,1997年度,13000,東京都,***,"11,881,000",***,"401,079,912",***
1997100000,1997年度,14000,神奈川県,***,"8,319,000",***,"32,850,327",***
1997100000,1997年度,15000,新潟県,***,"2,490,000",***,"76,956,442",***
1997100000,1997年度,16000,富山県,***,"1,124,000",***,"38,760,599",***
1997100000,1997年度,17000,石川県,***,"1,181,000",***,"57,459,673",***
1997100000,1997年度,18000,福井県,***,"828,000",***,"36,524,868",***
1997100000,1997年度,19000,山梨県,***,"886,000",***,"33,481,230",***
1997100000,1997年度,20000,長野県,***,"2,207,000",***,"97,801,027",***
1997100000,1997年度,21000,岐阜県,***,"2,106,000",***,"50,327,183",***
1997100000,1997年度,22000,静岡県,***,"3,752,000",***,"97,851,830",***
1997100000,1997年度,23000,愛知県,***,"6,931,000",***,"246,554,727",***
1997100000,1997年度,24000,三重県,***,"1,851,000",***,"60,377,451",***
1997100000,1997年度,25000,滋賀県,***,"1,310,000",***,"53,740,097",***
1997100000,1997年度,26000,京都府,***,"2,638,000",***,"81,528,358",***
1997100000,1997年度,27000,大阪府,***,"8,808,000",***,"127,628,955",***
1997100000,1997年度,28000,兵庫県,***,"5,455,000",***,"260,720,293",***
1997100000,1997年度,29000,奈良県,***,"1,442,000",***,"34,087,501",***
1997100000,1997年度,30000,和歌山県,***,"1,078,000",***,"37,797,464",***
1997100000,1997年度,31000,鳥取県,***,"614,000",***,"45,545,024",***
1997100000,1997年度,32000,島根県,***,"768,000",***,"49,908,917",***
1997100000,1997年度,33000,岡山県,***,"1,952,000",***,"53,582,063",***
1997100000,1997年度,34000,広島県,***,"2,882,000",***,"64,216,001",***
1997100000,1997年度,35000,山口県,***,"1,545,000",***,"88,870,450",***
1997100000,1997年度,36000,徳島県,***,"830,000",***,"53,812,625",***
1997100000,1997年度,37000,香川県,***,"1,026,000",***,"54,592,628",***
1997100000,1997年度,38000,愛媛県,***,"1,503,000",***,"55,505,633",***
1997100000,1997年度,39000,高知県,***,"816,000",***,"80,146,927",***
1997100000,1997年度,40000,福岡県,***,"4,971,000",***,"128,610,667",***
1997100000,1997年度,41000,佐賀県,***,"882,000",***,"40,484,531",***
1997100000,1997年度,42000,長崎県,***,"1,533,000",***,"46,889,091",***
1997100000,1997年度,43000,熊本県,***,"1,861,000",***,"116,260,158",***
1997100000,1997年度,44000,大分県,***,"1,228,000",***,"37,899,038",***
1997100000,1997年度,45000,宮崎県,***,"1,175,000",***,"36,457,116",***
1997100000,1997年度,46000,鹿児島県,***,"1,792,000",***,"39,580,746",***
1997100000,1997年度,47000,沖縄県,***,"1,289,000",***,"16,715,719",***
1996100000,1996年度,1000,北海道,***,"5,697,000",***,***,***
1996100000,1996年度,2000,青森県,***,"1,483,000",***,***,***
1996100000,1996年度,3000,岩手県,***,"1,420,000",***,***,***
1996100000,1996年度,4000,宮城県,***,"2,338,000",***,***,***
1996100000,1996年度,5000,秋田県,***,"1,210,000",***,***,***
1996100000,1996年度,6000,山形県,***,"1,255,000",***,***,***
1996100000,1996年度,7000,福島県,***,"2,134,000",***,***,***
1996100000,1996年度,8000,茨城県,***,"2,966,000",***,***,***
1996100000,1996年度,9000,栃木県,***,"1,991,000",***,***,***
1996100000,1996年度,10000,群馬県,***,"2,009,000",***,***,***
1996100000,1996年度,11000,埼玉県,***,"6,804,000",***,***,***
1996100000,1996年度,12000,千葉県,***,"5,817,000",***,***,***
1996100000,1996年度,13000,東京都,***,"11,808,000",***,***,***
1996100000,1996年度,14000,神奈川県,***,"8,279,000",***,***,***
1996100000,1996年度,15000,新潟県,***,"2,490,000",***,***,***
1996100000,1996年度,16000,富山県,***,"1,125,000",***,***,***
1996100000,1996年度,17000,石川県,***,"1,181,000",***,***,***
1996100000,1996年度,18000,福井県,***,"828,000",***,***,***
1996100000,1996年度,19000,山梨県,***,"885,000",***,***,***
1996100000,1996年度,20000,長野県,***,"2,203,000",***,***,***
1996100000,1996年度,21000,岐阜県,***,"2,104,000",***,***,***
1996100000,1996年度,22000,静岡県,***,"3,745,000",***,***,***
1996100000,1996年度,23000,愛知県,***,"6,897,000",***,***,***
1996100000,1996年度,24000,三重県,***,"1,846,000",***,***,***
1996100000,1996年度,25000,滋賀県,***,"1,298,000",***,***,***
1996100000,1996年度,26000,京都府,***,"2,634,000",***,***,***
1996100000,1996年度,27000,大阪府,***,"8,807,000",***,***,***
1996100000,1996年度,28000,兵庫県,***,"5,421,000",***,***,***
1996100000,1996年度,29000,奈良県,***,"1,437,000",***,***,***
1996100000,1996年度,30000,和歌山県,***,"1,079,000",***,***,***
1996100000,1996年度,31000,鳥取県,***,"615,000",***,***,***
1996100000,1996年度,32000,島根県,***,"770,000",***,***,***
1996100000,1996年度,33000,岡山県,***,"1,951,000",***,***,***
1996100000,1996年度,34000,広島県,***,"2,881,000",***,***,***
1996100000,1996年度,35000,山口県,***,"1,550,000",***,***,***
1996100000,1996年度,36000,徳島県,***,"831,000",***,***,***
1996100000,1996年度,37000,香川県,***,"1,027,000",***,***,***
1996100000,1996年度,38000,愛媛県,***,"1,505,000",***,***,***
1996100000,1996年度,39000,高知県,***,"816,000",***,***,***
1996100000,1996年度,40000,福岡県,***,"4,952,000",***,***,***
1996100000,1996年度,41000,佐賀県,***,"884,000",***,***,***
1996100000,1996年度,42000,長崎県,***,"1,540,000",***,***,***
1996100000,1996年度,43000,熊本県,***,"1,861,000",***,***,***
1996100000,1996年度,44000,大分県,***,"1,230,000",***,***,***
1996100000,1996年度,45000,宮崎県,***,"1,177,000",***,***,***
1996100000,1996年度,46000,鹿児島県,***,"1,793,000",***,***,***
1996100000,1996年度,47000,沖縄県,***,"1,282,000",***,***,***
1995100000,1995年度,1000,北海道,***,"5,692,321",***,***,***
1995100000,1995年度,2000,青森県,***,"1,481,663",***,***,***
1995100000,1995年度,3000,岩手県,***,"1,419,505",***,***,***
1995100000,1995年度,4000,宮城県,***,"2,328,739",***,***,***
1995100000,1995年度,5000,秋田県,***,"1,213,667",***,***,***
1995100000,1995年度,6000,山形県,***,"1,256,958",***,***,***
1995100000,1995年度,7000,福島県,***,"2,133,592",***,***,***
1995100000,1995年度,8000,茨城県,***,"2,955,530",***,***,***
1995100000,1995年度,9000,栃木県,***,"1,984,390",***,***,***
1995100000,1995年度,10000,群馬県,***,"2,003,540",***,***,***
1995100000,1995年度,11000,埼玉県,***,"6,759,311",***,***,***
1995100000,1995年度,12000,千葉県,***,"5,797,782",***,***,***
1995100000,1995年度,13000,東京都,***,"11,773,605",***,***,***
1995100000,1995年度,14000,神奈川県,***,"8,245,900",***,***,***
1995100000,1995年度,15000,新潟県,***,"2,488,364",***,***,***
1995100000,1995年度,16000,富山県,***,"1,123,125",***,***,***
1995100000,1995年度,17000,石川県,***,"1,180,068",***,***,***
1995100000,1995年度,18000,福井県,***,"826,996",***,***,***
1995100000,1995年度,19000,山梨県,***,"881,996",***,***,***
1995100000,1995年度,20000,長野県,***,"2,193,984",***,***,***
1995100000,1995年度,21000,岐阜県,***,"2,100,315",***,***,***
1995100000,1995年度,22000,静岡県,***,"3,737,689",***,***,***
1995100000,1995年度,23000,愛知県,***,"6,868,336",***,***,***
1995100000,1995年度,24000,三重県,***,"1,841,358",***,***,***
1995100000,1995年度,25000,滋賀県,***,"1,287,005",***,***,***
1995100000,1995年度,26000,京都府,***,"2,629,592",***,***,***
1995100000,1995年度,27000,大阪府,***,"8,797,268",***,***,***
1995100000,1995年度,28000,兵庫県,***,"5,401,877",***,***,***
1995100000,1995年度,29000,奈良県,***,"1,430,862",***,***,***
1995100000,1995年度,30000,和歌山県,***,"1,080,435",***,***,***
1995100000,1995年度,31000,鳥取県,***,"614,929",***,***,***
1995100000,1995年度,32000,島根県,***,"771,441",***,***,***
1995100000,1995年度,33000,岡山県,***,"1,950,750",***,***,***
1995100000,1995年度,34000,広島県,***,"2,881,748",***,***,***
1995100000,1995年度,35000,山口県,***,"1,555,543",***,***,***
1995100000,1995年度,36000,徳島県,***,"832,427",***,***,***
1995100000,1995年度,37000,香川県,***,"1,027,006",***,***,***
1995100000,1995年度,38000,愛媛県,***,"1,506,700",***,***,***
1995100000,1995年度,39000,高知県,***,"816,704",***,***,***
1995100000,1995年度,40000,福岡県,***,"4,933,393",***,***,***
1995100000,1995年度,41000,佐賀県,***,"884,316",***,***,***
1995100000,1995年度,42000,長崎県,***,"1,544,934",***,***,***
1995100000,1995年度,43000,熊本県,***,"1,859,793",***,***,***
